Run,Fitness1,Solution1,Fitness2,Solution2
19,1.4666986E-18,0050005000500050005000500050005000500050,4.0030537E-18,0050005000500050005000500050005000500050
20,1.7864516E-18,0050005000500050005000500050005000500050,1.777634E-18,0050005000500050005000500050005000500050
21,1.4523546E-16,0050005000500050005000500050005000500050,2.1559539E-16,0050005000500050005000500050005000500050
22,1.2447305E-17,0050005000500050005000500050005000500050,2.0399397E-18,0050005000500050005000500050005000500050
23,1.7273582E-18,0050005000500050005000500050005000500050,1.4161251E-17,0050005000500050005000500050005000500050
24,6.195015E-15,0050005000500050005000500050005000500050,2.271323E-14,0050005000500050005000500050005000500050
25,5.9902542E-18,0050005000500050005000500050005000500050,1.613957E-17,0050005000500050005000500050005000500050
26,4.1987125E-18,0050005000500050005000500050005000500050,2.4803581E-18,0050005000500050005000500050005000500050
27,5.5258407E-16,0050005000500050005000500050005000500050,1.7976498E-15,0050005000500050005000500050005000500050
28,1.730995E-14,0050005000500050005000500050005000500050,5.751226E-14,0050005000500050005000500050005000500050
29,2.500909E-18,0050005000500050005000500050005000500050,1.3044643E-18,0050005000500050005000500050005000500050
0,8.918615E-19,0050005000500050005000500050005000500050,1.370708E-18,0050005000500050005000500050005000500050
1,9.675524E-17,0050005000500050005000500050005000500050,3.1973174E-17,0050005000500050005000500050005000500050
2,2.2072309E-16,0050005000500050005000500050005000500050,1.3797747E-16,0050005000500050005000500050005000500050
3,9.286043E-16,0050005000500050005000500050005000500050,4.6696953E-16,0050005000500050005000500050005000500050
4,1.21959055E-17,0050005000500050005000500050005000500050,2.0167185E-16,0050005000500050005000500050005000500050
5,2.5557211E-18,0050005000500050005000500050005000500050,1.229745E-18,0050005000500050005000500050005000500050
6,4.3317728E-16,0050005000500050005000500050005000500050,3.3942527E-16,0050005000500050005000500050005000500050
7,1.6153398E-14,0050005000500050005000500050005000500050,8.205626E-15,0050005000500050005000500050005000500050
8,1.0494326E-16,0050005000500050005000500050005000500050,3.0828378E-16,0050005000500050005000500050005000500050
9,6.138531E-17,0050005000500050005000500050005000500050,2.7308124E-17,0050005000500050005000500050005000500050
10,2.1740236E-18,0050005000500050005000500050005000500050,1.8142944E-17,0050005000500050005000500050005000500050
11,1.8394847E-17,0050005000500050005000500050005000500050,1.3622961E-17,0050005000500050005000500050005000500050
12,6.784404E-18,0050005000500050005000500050005000500050,1.5926243E-18,0050005000500050005000500050005000500050
13,5.4419133E-18,0050005000500050005000500050005000500050,3.065154E-18,0050005000500050005000500050005000500050
14,2.156007E-16,0050005000500050005000500050005000500050,6.113447E-17,0050005000500050005000500050005000500050
15,2.0012843E-16,0050005000500050005000500050005000500050,8.98244E-17,0050005000500050005000500050005000500050
16,3.857557E-18,0050005000500050005000500050005000500050,1.07259226E-16,0050005000500050005000500050005000500050
17,2.0774395E-16,0050005000500050005000500050005000500050,1.115932E-16,0050005000500050005000500050005000500050
18,1.6946079E-18,0050005000500050005000500050005000500050,1.0570272E-18,0050005000500050005000500050005000500050
19,4.0030537E-18,0050005000500050005000500050005000500050,5.0013912E-18,0050005000500050005000500050005000500050
20,1.777634E-18,0050005000500050005000500050005000500050,1.2476726E-18,0050005000500050005000500050005000500050
21,2.1559539E-16,0050005000500050005000500050005000500050,6.1133524E-17,0050005000500050005000500050005000500050
22,2.0399397E-18,0050005000500050005000500050005000500050,1.480914E-17,0050005000500050005000500050005000500050
23,1.4161251E-17,0050005000500050005000500050005000500050,1.4957278E-17,0050005000500050005000500050005000500050
24,2.271323E-14,0050005000500050005000500050005000500050,1.2389182E-14,0050005000500050005000500050005000500050
25,1.613957E-17,0050005000500050005000500050005000500050,1.7322676E-17,0050005000500050005000500050005000500050
26,2.4803581E-18,0050005000500050005000500050005000500050,1.4171168E-18,0050005000500050005000500050005000500050
27,1.7976498E-15,0050005000500050005000500050005000500050,9.79061E-16,0050005000500050005000500050005000500050
28,5.751226E-14,0050005000500050005000500050005000500050,2.4019615E-14,0050005000500050005000500050005000500050
29,1.3044643E-18,0050005000500050005000500050005000500050,9.935612E-19,0050005000500050005000500050005000500050
0,1.370708E-18,0050005000500050005000500050005000500050,1.6126803E-18,0050005000500050005000500050005000500050
1,3.1973174E-17,0050005000500050005000500050005000500050,2.3518768E-17,0050005000500050005000500050005000500050
2,1.3797747E-16,0050005000500050005000500050005000500050,2.2138227E-17,0050005000500050005000500050005000500050
3,4.6696953E-16,0050005000500050005000500050005000500050,1.949472E-17,0050005000500050005000500050005000500050
4,2.0167185E-16,0050005000500050005000500050005000500050,1.2340985E-16,0050005000500050005000500050005000500050
5,1.229745E-18,0050005000500050005000500050005000500050,9.439834E-19,0050005000500050005000500050005000500050
6,3.3942527E-16,0050005000500050005000500050005000500050,2.5379508E-17,0050005000500050005000500050005000500050
7,8.205626E-15,0050005000500050005000500050005000500050,6.464108E-17,0050005000500050005000500050005000500050
8,3.0828378E-16,0050005000500050005000500050005000500050,4.555062E-16,0050005000500050005000500050005000500050
9,2.7308124E-17,0050005000500050005000500050005000500050,6.1655334E-18,0050005000500050005000500050005000500050
10,1.8142944E-17,0050005000500050005000500050005000500050,3.400572E-17,0050005000500050005000500050005000500050
11,1.3622961E-17,0050005000500050005000500050005000500050,1.9801846E-18,0050005000500050005000500050005000500050
12,1.5926243E-18,0050005000500050005000500050005000500050,5.062435E-18,0050005000500050005000500050005000500050
13,3.065154E-18,0050005000500050005000500050005000500050,9.238728E-19,0050005000500050005000500050005000500050
14,6.113447E-17,0050005000500050005000500050005000500050,2.195829E-17,0050005000500050005000500050005000500050
15,8.98244E-17,0050005000500050005000500050005000500050,7.050403E-18,0050005000500050005000500050005000500050
16,1.07259226E-16,0050005000500050005000500050005000500050,1.2032463E-16,0050005000500050005000500050005000500050
17,1.115932E-16,0050005000500050005000500050005000500050,2.846647E-18,0050005000500050005000500050005000500050
18,1.0570272E-18,0050005000500050005000500050005000500050,1.3811982E-18,0050005000500050005000500050005000500050
19,5.0013912E-18,0050005000500050005000500050005000500050,2.8587153E-18,0050005000500050005000500050005000500050
20,1.2476726E-18,0050005000500050005000500050005000500050,7.574702E-19,0050005000500050005000500050005000500050
21,6.1133524E-17,0050005000500050005000500050005000500050,2.1955547E-17,0050005000500050005000500050005000500050
22,1.480914E-17,0050005000500050005000500050005000500050,2.9829705E-17,0050005000500050005000500050005000500050
23,1.4957278E-17,0050005000500050005000500050005000500050,3.0510726E-18,0050005000500050005000500050005000500050
24,1.2389182E-14,0050005000500050005000500050005000500050,5.632394E-16,0050005000500050005000500050005000500050
25,1.7322676E-17,0050005000500050005000500050005000500050,5.2427373E-18,0050005000500050005000500050005000500050
26,1.4171168E-18,0050005000500050005000500050005000500050,1.7127218E-18,0050005000500050005000500050005000500050
27,9.79061E-16,0050005000500050005000500050005000500050,7.995561E-17,0050005000500050005000500050005000500050
28,2.4019615E-14,0050005000500050005000500050005000500050,2.6090629E-15,0050005000500050005000500050005000500050
29,9.935612E-19,0050005000500050005000500050005000500050,1.5462012E-18,0050005000500050005000500050005000500050
0,1.6126803E-18,0050005000500050005000500050005000500050,1.0680587E-18,0050005000500050005000500050005000500050
1,2.3518768E-17,0050005000500050005000500050005000500050,1.5120885E-16,0050005000500050005000500050005000500050
2,2.2138227E-17,0050005000500050005000500050005000500050,1.5757632E-16,0050005000500050005000500050005000500050
3,1.949472E-17,0050005000500050005000500050005000500050,5.559143E-16,0050005000500050005000500050005000500050
4,1.2340985E-16,0050005000500050005000500050005000500050,4.7308878E-17,0050005000500050005000500050005000500050
5,9.439834E-19,0050005000500050005000500050005000500050,1.4861246E-18,0050005000500050005000500050005000500050
6,2.5379508E-17,0050005000500050005000500050005000500050,1.4973789E-16,0050005000500050005000500050005000500050
7,6.464108E-17,0050005000500050005000500050005000500050,8.626843E-15,0050005000500050005000500050005000500050
8,4.555062E-16,0050005000500050005000500050005000500050,1.535095E-16,0050005000500050005000500050005000500050
9,6.1655334E-18,0050005000500050005000500050005000500050,4.814374E-17,0050005000500050005000500050005000500050
10,3.400572E-17,0050005000500050005000500050005000500050,1.6641452E-18,0050005000500050005000500050005000500050
11,1.9801846E-18,0050005000500050005000500050005000500050,7.906036E-18,0050005000500050005000500050005000500050
12,5.062435E-18,0050005000500050005000500050005000500050,1.0576822E-17,0050005000500050005000500050005000500050
13,9.238728E-19,0050005000500050005000500050005000500050,2.347359E-18,0050005000500050005000500050005000500050
14,2.195829E-17,0050005000500050005000500050005000500050,1.0922192E-16,0050005000500050005000500050005000500050
15,7.050403E-18,0050005000500050005000500050005000500050,1.2822316E-16,0050005000500050005000500050005000500050
16,1.2032463E-16,0050005000500050005000500050005000500050,7.8590635E-17,0050005000500050005000500050005000500050
17,2.846647E-18,0050005000500050005000500050005000500050,1.00735187E-16,0050005000500050005000500050005000500050
18,1.3811982E-18,0050005000500050005000500050005000500050,1.8704177E-18,0050005000500050005000500050005000500050
19,2.8587153E-18,0050005000500050005000500050005000500050,4.3194813E-18,0050005000500050005000500050005000500050
20,7.574702E-19,0050005000500050005000500050005000500050,7.6556176E-19,0050005000500050005000500050005000500050
21,2.1955547E-17,0050005000500050005000500050005000500050,1.09212167E-16,0050005000500050005000500050005000500050
22,2.9829705E-17,0050005000500050005000500050005000500050,1.6772771E-18,0050005000500050005000500050005000500050
23,3.0510726E-18,0050005000500050005000500050005000500050,4.4299013E-18,0050005000500050005000500050005000500050
24,5.632394E-16,0050005000500050005000500050005000500050,1.7295085E-14,0050005000500050005000500050005000500050
25,5.2427373E-18,0050005000500050005000500050005000500050,1.237178E-18,0050005000500050005000500050005000500050
26,1.7127218E-18,0050005000500050005000500050005000500050,2.0406233E-18,0050005000500050005000500050005000500050
27,7.995561E-17,0050005000500050005000500050005000500050,7.906473E-16,0050005000500050005000500050005000500050
28,2.6090629E-15,0050005000500050005000500050005000500050,4.259124E-14,0050005000500050005000500050005000500050
29,1.5462012E-18,0050005000500050005000500050005000500050,1.8343903E-18,0050005000500050005000500050005000500050
0,1.0680587E-18,0050005000500050005000500050005000500050,1.0303385E-18,0050005000500050005000500050005000500050
1,1.5120885E-16,0050005000500050005000500050005000500050,8.672883E-17,0050005000500050005000500050005000500050
2,1.5757632E-16,0050005000500050005000500050005000500050,1.271182E-16,0050005000500050005000500050005000500050
3,5.559143E-16,0050005000500050005000500050005000500050,5.1358345E-16,0050005000500050005000500050005000500050
4,4.7308878E-17,0050005000500050005000500050005000500050,8.7389104E-17,0050005000500050005000500050005000500050
5,1.4861246E-18,0050005000500050005000500050005000500050,1.4156486E-18,0050005000500050005000500050005000500050
6,1.4973789E-16,0050005000500050005000500050005000500050,2.1193536E-16,0050005000500050005000500050005000500050
7,8.626843E-15,0050005000500050005000500050005000500050,8.265865E-15,0050005000500050005000500050005000500050
8,1.535095E-16,0050005000500050005000500050005000500050,1.3707689E-16,0050005000500050005000500050005000500050
9,4.814374E-17,0050005000500050005000500050005000500050,3.8458605E-17,0050005000500050005000500050005000500050
10,1.6641452E-18,0050005000500050005000500050005000500050,1.9941406E-17,0050005000500050005000500050005000500050
11,7.906036E-18,0050005000500050005000500050005000500050,9.807787E-18,0050005000500050005000500050005000500050
12,1.0576822E-17,0050005000500050005000500050005000500050,6.6338537E-18,0050005000500050005000500050005000500050
13,2.347359E-18,0050005000500050005000500050005000500050,3.2232383E-18,0050005000500050005000500050005000500050
14,1.0922192E-16,0050005000500050005000500050005000500050,8.333882E-17,0050005000500050005000500050005000500050
15,1.2822316E-16,0050005000500050005000500050005000500050,9.106105E-17,0050005000500050005000500050005000500050
16,7.8590635E-17,0050005000500050005000500050005000500050,1.4958911E-17,0050005000500050005000500050005000500050
17,1.00735187E-16,0050005000500050005000500050005000500050,1.04984466E-16,0050005000500050005000500050005000500050
