,Indicator,Metaheuristic,Function,DRoC Type A,DRoC Type B,ERT Diversity,Critical Diversity,FRoC Type A,FRoC Type B,ERT Fitness,Critical Fitness,SRoC Type A,SRoC Type B,ERT Separation,Critical Separation,MRoC Type A,MRoC Type B,ERT Mobility,Critical Mobility,ntotal*,nshared*,Mean ID,Mean GC,SNID,EXPLORE%,INFEASIBLE%
1259,nshared*,GBestPSO,Mishra1,-0.15898735899144845,-0.3742456178095267,-0.04648058065656389,0.35483870927348954,-0.0023611969146444564,-0.48983580810083643,0.015556458341231908,0.4590760398050412,0.5055197424864003,0.07559869076696417,0.7848002348828007,-0.12625214451103678,-0.18613166019955557,-0.39080468825440723,0.10701406373514663,0.3897629888673528,0.5079051500603811,1.0,0.011654379192583211,-0.011654379192582694,-0.28219590859626786,0.25322326815600404,0.3360188650025406
1260,Mean ID,GBestPSO,Mishra1,0.010862520810292988,-0.20337633329985264,0.037314571074753944,0.19310752539434017,-0.28469173963478617,-0.11726542838257502,-0.2580921283948012,0.09750710627575535,-0.08568997259399488,-0.32126836331324665,-0.05327501078073789,-0.43514004337130746,0.06175634298562592,-0.06006257883666022,0.001612858186429939,0.08967427595503503,-0.05353234088291327,0.011654379192583211,1.0,-1.0000000000000002,-0.226839605726434,0.21773146597272358,-0.07889704339296916
1261,Mean GC,GBestPSO,Mishra1,-0.010862520810293314,0.20337633329985189,-0.03731457107475499,-0.1931075253943393,0.28469173963479033,0.1172654283825791,0.2580921283948048,-0.0975071062757591,0.08568997259399451,0.3212683633132477,0.053275010780738784,0.435140043371306,-0.06175634298562418,0.06006257883665987,-0.0016128581864280765,-0.08967427595503526,0.05353234088291244,-0.011654379192582694,-1.0000000000000002,1.0,0.22683960572643677,-0.21773146597272422,0.07889704339296714
1262,SNID,GBestPSO,Mishra1,-0.10275315047654121,0.19493699830057107,-0.26955838101785723,-0.17740344289545035,0.18998253442552185,0.2559712810557836,0.20663901254572717,-0.22786903734527703,-0.03137019534567442,0.07346259313655235,-0.15563378484138873,0.10898802652493653,0.08093949143047681,0.09162112784635551,0.04237832623214815,-0.1949815085261287,-0.2886499946614756,-0.28219590859626786,-0.226839605726434,0.22683960572643677,1.0,-0.39689186747531197,-0.09886689671636052
1263,EXPLORE%,GBestPSO,Mishra1,-0.009359364992509934,-0.5202010441221608,0.4931294840116142,0.486153951474055,0.02674597769927368,-0.18490431630904666,0.02835814812897769,0.16732457602932418,-0.09176684191177456,-0.20131143461401182,0.2507802107357215,-0.34870781675558576,0.09939246933339525,-0.17978116153762097,0.26710331477541316,0.2670758749012145,0.6611632081606913,0.25322326815600404,0.21773146597272358,-0.21773146597272422,-0.39689186747531197,1.0,-0.30752274686928904
1264,INFEASIBLE%,GBestPSO,Mishra1,0.06097091741854602,0.2746556384529797,-0.03317193903066639,-0.2757832448787663,-0.12983401911923848,-0.3481555336485252,-0.06835827363731167,0.3271511061342971,0.23544007133516504,0.020027308121343897,0.16287550689816066,0.08312505410628519,-0.16823840788269123,0.0095659677856372,-0.10630181684824677,-0.03968576947537619,0.1875977877837083,0.3360188650025406,-0.07889704339296916,0.07889704339296714,-0.09886689671636052,-0.30752274686928904,1.0
1265,DRoC Type A,GreedyPSO,Mishra1,1.0,0.49709566927152143,0.6462624737045145,-0.5879075373119185,-0.24951151702879368,0.603268532074355,-0.25988529205400546,-0.6727778309395679,-0.2525736770723206,-0.1293088746240978,-0.14736703316450286,-0.33731858236460976,0.01826795172856249,0.09796227278017818,0.2978500676694421,-0.11781871644977217,0.5113708627011389,0.09560932096497328,0.04313471704453441,-0.04313471704453292,0.08645737715809536,0.34312469804821744,-0.4992514359079539
1266,DRoC Type B,GreedyPSO,Mishra1,0.49709566927152143,1.0,0.4080297623959871,-0.9916799654662294,-0.11821324009692354,0.3055368106904397,-0.08975998122862276,-0.26451811973765166,0.09654161425611928,-0.23462163835359773,0.09986292927937603,-0.1927248666821969,0.46803467901400475,-0.02911579917768188,0.23589535752512267,-0.13111187943184474,-0.033129417268387244,-0.02130989353219395,-0.36099276181791307,0.36099276181791584,0.3105083120308942,-0.30336038435034335,-0.42259012454368383
1267,ERT Diversity,GreedyPSO,Mishra1,0.6462624737045145,0.4080297623959871,1.0,-0.5002605897456618,-0.20043151416432267,0.6246700434933949,-0.07594519993762698,-0.7043279024962742,-0.2940720097247558,-0.08887268284151842,-0.034613212706462254,-0.41484807087598885,0.055225281460247376,-0.15762149657204882,0.3128370400379126,0.1536389331205047,0.6943132492975359,-0.045961912406414424,0.07927693425968389,-0.07927693425968056,0.02882215914166577,0.6551498956147824,-0.3580757270211048
1268,Critical Diversity,GreedyPSO,Mishra1,-0.5879075373119185,-0.9916799654662294,-0.5002605897456618,1.0,0.14402449794441477,-0.38812081953319677,0.1186710798682478,0.3540534250464595,-0.045874052165299016,0.229756034338767,-0.06855756901419534,0.2243337690358655,-0.44232246404712133,0.02278070183165773,-0.2698996795020271,0.1271928753065374,-0.0680035218178633,0.012054724314489151,0.33299972570277514,-0.33299972570277764,-0.2815803495437511,0.19616386289572776,0.45666413476942574
1269,FRoC Type A,GreedyPSO,Mishra1,-0.24951151702879368,-0.11821324009692354,-0.20043151416432267,0.14402449794441477,1.0,-0.1635116741695726,0.8634087793343475,0.15534180068215062,-0.04378675260647766,-0.14184964933384955,0.018862932337120476,0.22895070940391274,0.0929726794663655,0.3549051761920863,0.2617164739102619,-0.3286704287504412,0.04409527041877736,0.21331988069785324,0.3002373339704755,-0.300237333970484,-0.15006922955875532,-0.048134913663741966,0.43219097491030856
1270,FRoC Type B,GreedyPSO,Mishra1,0.603268532074355,0.3055368106904397,0.6246700434933949,-0.38812081953319677,-0.1635116741695726,1.0,-0.2113724315687606,-0.9388050182305,-0.4648071803214339,-0.009896706786603857,-0.2863928711299825,-0.29023077676610126,-0.1314464675594031,-0.12111803435086752,0.03150780856452463,0.08399270033369574,0.45005422139130996,-0.14732256714992326,-0.11167107497038137,0.1116710749703845,0.0891806547467389,0.4405636726571371,-0.32647662908524
1271,ERT Fitness,GreedyPSO,Mishra1,-0.25988529205400546,-0.08975998122862276,-0.07594519993762698,0.1186710798682478,0.8634087793343475,-0.2113724315687606,1.0,0.1351542988236376,0.03178422404593913,-0.037687028201108363,0.1409088520092302,0.18988351363667128,0.11755518977191541,0.2751996988615837,0.36723887015393447,-0.2409694740464926,0.1329372489162794,0.2010184668800879,0.3076274088497819,-0.3076274088497842,-0.07953405628144888,-0.05356252753379481,0.3740707926962757
1272,Critical Fitness,GreedyPSO,Mishra1,-0.6727778309395679,-0.26451811973765166,-0.7043279024962742,0.3540534250464595,0.15534180068215062,-0.9388050182305,0.1351542988236376,1.0,0.45351510504564546,0.00011620870574234058,0.22132073783563685,0.3708591323920035,0.1109262634903779,0.07524592733598919,-0.11926476300323702,-0.0638399959391649,-0.6027852430504328,0.022492896927664506,-0.01951464733259297,0.019514647332588227,-0.0555247641460669,-0.5224510728887959,0.31725226227826087
1273,SRoC Type A,GreedyPSO,Mishra1,-0.2525736770723206,0.09654161425611928,-0.2940720097247558,-0.045874052165299016,-0.04378675260647766,-0.4648071803214339,0.03178422404593913,0.45351510504564546,1.0,0.5080834022317209,0.7188331115838877,-0.00683032451909882,0.13930811005166596,-0.057426283692029415,0.030369287511417497,-0.02173139589188866,-0.3474642975100729,0.027125107977007085,-0.02492486496644932,0.02492486496645274,0.25033834421497486,-0.47643065660967426,0.1868079493937528
1274,SRoC Type B,GreedyPSO,Mishra1,-0.1293088746240978,-0.23462163835359773,-0.08887268284151842,0.229756034338767,-0.14184964933384955,-0.009896706786603857,-0.037687028201108363,0.00011620870574234058,0.5080834022317209,1.0,0.40607165812109164,0.06592148476039746,0.05462185863216855,0.007922350082084839,0.023553951391220743,-0.028040751898061246,-0.1095732685185968,-0.05106239274992375,0.229353684231357,-0.2293536842313514,0.2245961515864874,-0.018751030540536933,0.08636225741608586
1275,ERT Separation,GreedyPSO,Mishra1,-0.14736703316450286,0.09986292927937603,-0.034613212706462254,-0.06855756901419534,0.018862932337120476,-0.2863928711299825,0.1409088520092302,0.22132073783563685,0.7188331115838877,0.40607165812109164,1.0,-0.48136152557877016,-0.0034004238633387894,-0.24924930559626834,-0.009264313048883296,0.2280690657462449,-0.17845843096925879,0.25749104536876233,0.1968161868946376,-0.1968161868946336,0.10074152152050904,-0.26696136996273856,0.1381690392164852
1276,Critical Separation,GreedyPSO,Mishra1,-0.33731858236460976,-0.1927248666821969,-0.41484807087598885,0.2243337690358655,0.22895070940391274,-0.29023077676610126,0.18988351363667128,0.3708591323920035,-0.00683032451909882,0.06592148476039746,-0.48136152557877016,1.0,0.2959137087700122,0.48738806414310276,0.15508859955034776,-0.46107981691714894,-0.1985808130023275,-0.33449540971839575,-0.15383632372363834,0.15383632372363087,-0.10985049841030316,-0.16466560449010295,0.3239603211007703
1277,MRoC Type A,GreedyPSO,Mishra1,0.01826795172856249,0.46803467901400475,0.055225281460247376,-0.44232246404712133,0.0929726794663655,-0.1314464675594031,0.11755518977191541,0.1109262634903779,0.13930811005166596,0.05462185863216855,-0.0034004238633387894,0.2959137087700122,1.0,0.40376379184961314,0.4446403384378493,-0.535407613897935,-0.0259444860204085,0.12971863137023187,-0.4344742009675601,0.43447420096755557,0.12464053006009779,-0.15483577401756068,-0.14793852876224242
1278,MRoC Type B,GreedyPSO,Mishra1,0.09796227278017818,-0.02911579917768188,-0.15762149657204882,0.02278070183165773,0.3549051761920863,-0.12111803435086752,0.2751996988615837,0.07524592733598919,-0.057426283692029415,0.007922350082084839,-0.24924930559626834,0.48738806414310276,0.40376379184961314,1.0,0.6683667980825118,-0.9602420580550717,0.13351666200206555,-0.012120299427432358,-0.00479728276420959,0.004797282764199817,-0.3573498847961195,0.05265635375130175,0.06372860297181822
1279,ERT Mobility,GreedyPSO,Mishra1,0.2978500676694421,0.23589535752512267,0.3128370400379126,-0.2698996795020271,0.2617164739102619,0.03150780856452463,0.36723887015393447,-0.11926476300323702,0.030369287511417497,0.023553951391220743,-0.009264313048883296,0.15508859955034776,0.4446403384378493,0.6683667980825118,1.0,-0.6798042940607194,0.4066095750578232,0.23066738526152103,-0.06679680043638656,0.06679680043637916,-0.11594851738139103,0.2322235570722711,-0.17608876944487545
1280,Critical Mobility,GreedyPSO,Mishra1,-0.11781871644977217,-0.13111187943184474,0.1536389331205047,0.1271928753065374,-0.3286704287504412,0.08399270033369574,-0.2409694740464926,-0.0638399959391649,-0.02173139589188866,-0.028040751898061246,0.2280690657462449,-0.46107981691714894,-0.535407613897935,-0.9602420580550717,-0.6798042940607194,1.0,-0.06299052459464241,0.013840089097998701,0.13016794928297615,-0.1301679492829681,0.15211114886345406,0.05712057135403502,0.034925111894113424
1281,ntotal*,GreedyPSO,Mishra1,0.5113708627011389,-0.033129417268387244,0.6943132492975359,-0.0680035218178633,0.04409527041877736,0.45005422139130996,0.1329372489162794,-0.6027852430504328,-0.3474642975100729,-0.1095732685185968,-0.17845843096925879,-0.1985808130023275,-0.0259444860204085,0.13351666200206555,0.4066095750578232,-0.06299052459464241,1.0,0.15079785789141276,0.2138664571093757,-0.21386645710937802,-0.3348691577937721,0.8200258469259405,-0.067161158628279
1282,nshared*,GreedyPSO,Mishra1,0.09560932096497328,-0.02130989353219395,-0.045961912406414424,0.012054724314489151,0.21331988069785324,-0.14732256714992326,0.2010184668800879,0.022492896927664506,0.027125107977007085,-0.05106239274992375,0.25749104536876233,-0.33449540971839575,0.12971863137023187,-0.012120299427432358,0.23066738526152103,0.013840089097998701,0.15079785789141276,1.0,0.024910748977652813,-0.024910748977656976,-0.10917370945343681,-0.04456907954119746,-0.04257417398165401
1283,Mean ID,GreedyPSO,Mishra1,0.04313471704453441,-0.36099276181791307,0.07927693425968389,0.33299972570277514,0.3002373339704755,-0.11167107497038137,0.3076274088497819,-0.01951464733259297,-0.02492486496644932,0.229353684231357,0.1968161868946376,-0.15383632372363834,-0.4344742009675601,-0.00479728276420959,-0.06679680043638656,0.13016794928297615,0.2138664571093757,0.024910748977652813,1.0,-0.9999999999999998,-0.21926744161497141,0.25728170359189245,0.16082831792358268
1284,Mean GC,GreedyPSO,Mishra1,-0.04313471704453292,0.36099276181791584,-0.07927693425968056,-0.33299972570277764,-0.300237333970484,0.1116710749703845,-0.3076274088497842,0.019514647332588227,0.02492486496645274,-0.2293536842313514,-0.1968161868946336,0.15383632372363087,0.43447420096755557,0.004797282764199817,0.06679680043637916,-0.1301679492829681,-0.21386645710937802,-0.024910748977656976,-0.9999999999999998,1.0,0.21926744161498218,-0.25728170359189706,-0.16082831792358465
1285,SNID,GreedyPSO,Mishra1,0.08645737715809536,0.3105083120308942,0.02882215914166577,-0.2815803495437511,-0.15006922955875532,0.0891806547467389,-0.07953405628144888,-0.0555247641460669,0.25033834421497486,0.2245961515864874,0.10074152152050904,-0.10985049841030316,0.12464053006009779,-0.3573498847961195,-0.11594851738139103,0.15211114886345406,-0.3348691577937721,-0.10917370945343681,-0.21926744161497141,0.21926744161498218,1.0,-0.30680936021079064,-0.30730218458944747
1286,EXPLORE%,GreedyPSO,Mishra1,0.34312469804821744,-0.30336038435034335,0.6551498956147824,0.19616386289572776,-0.048134913663741966,0.4405636726571371,-0.05356252753379481,-0.5224510728887959,-0.47643065660967426,-0.018751030540536933,-0.26696136996273856,-0.16466560449010295,-0.15483577401756068,0.05265635375130175,0.2322235570722711,0.05712057135403502,0.8200258469259405,-0.04456907954119746,0.25728170359189245,-0.25728170359189706,-0.30680936021079064,1.0,-0.05674317678571152
1287,INFEASIBLE%,GreedyPSO,Mishra1,-0.4992514359079539,-0.42259012454368383,-0.3580757270211048,0.45666413476942574,0.43219097491030856,-0.32647662908524,0.3740707926962757,0.31725226227826087,0.1868079493937528,0.08636225741608586,0.1381690392164852,0.3239603211007703,-0.14793852876224242,0.06372860297181822,-0.17608876944487545,0.034925111894113424,-0.067161158628279,-0.04257417398165401,0.16082831792358268,-0.16082831792358465,-0.30730218458944747,-0.05674317678571152,1.0
1288,DRoC Type A,Random20PSO,Mishra1,1.0,-0.2231551970349621,-0.7050898842665126,0.3287358330916119,0.019465643960502755,-0.1624089499853665,0.20515563391319872,0.18719335285747518,-0.10106647014605012,-0.16129671989832436,0.029253296889431693,0.14011602666240647,-0.1472680307420808,-0.03753028151282232,0.42389763286526866,0.20938472430420513,0.038941049572349194,-0.08294068781304091,0.04753766272493794,0.140238406365275,0.03567469324760053,-0.1293971055588374,0.013073903797436537
1289,DRoC Type B,Random20PSO,Mishra1,-0.2231551970349621,1.0,0.5549866722288097,0.02731212148161858,0.17891991822465722,0.08658532633993773,0.02762609476227511,0.02769688989413366,0.008547015609235228,-0.1313025829819482,-0.14348525058209938,0.15634429422773366,-0.06394966142340805,0.04944735533514886,-0.1497791987970273,-0.0017642065062414224,0.04092710984843945,-0.03510098087932892,-0.008342248494319023,-0.16726837441518144,-0.10231560468625378,-0.01822592623404049,-0.08360280979455385
1290,ERT Diversity,Random20PSO,Mishra1,-0.7050898842665126,0.5549866722288097,1.0,-0.3321852941634769,0.005285824579731698,0.26511767474309195,0.05508265764585835,-0.24961119093040252,0.04077932521708192,-0.017590921989418053,-0.11172537136076505,0.050088271531699625,0.19061923800795394,-0.017510378063615408,-0.28429837471195035,-0.1499201643142407,0.026662240371152588,-0.00512961844393915,-0.02456962676921611,-0.2109755288797702,-0.21125057592637977,0.25921903831542237,-0.1640483184818044
1291,Critical Diversity,Random20PSO,Mishra1,0.3287358330916119,0.02731212148161858,-0.3321852941634769,1.0,0.003456744084527317,0.11484873944358232,0.1655612726229321,0.25190693758686755,-0.23074655049634782,-0.2699358529139666,-0.31148809875870187,0.2140048367607032,0.09163531103905381,0.10948609645341696,-0.09705015315445911,0.23174352893433742,0.30076727504558054,-0.323118794846533,-0.14953955349927944,0.08515756231497922,-0.0336496176454756,-0.570117060887488,0.22037702220608407
1292,FRoC Type A,Random20PSO,Mishra1,0.019465643960502755,0.17891991822465722,0.005285824579731698,0.003456744084527317,1.0,0.04948542357032484,0.5836787687882916,-0.11039016618360364,0.07657537786746176,0.1314551736871376,0.28791477034070906,-0.016659984210302785,-0.22976366511707202,0.059694656271597424,0.1476548638324486,-0.09271675749113746,-0.08619092282056794,0.1659571467498376,-0.2441928396775561,0.2425493528939983,0.08648708159675764,0.09964162627057463,-0.13119805009621544
1293,FRoC Type B,Random20PSO,Mishra1,-0.1624089499853665,0.08658532633993773,0.26511767474309195,0.11484873944358232,0.04948542357032484,1.0,0.2932804558721265,-0.7543464758386905,-0.24125237341855155,0.18451962527898547,-0.27668851675383255,-0.024461223310182995,0.207629925667722,-0.3477540711739309,-0.21499066476500586,0.21018058811339957,-0.011598964921597857,-0.03683231836506711,-0.08116849221727719,-0.03135677142704619,-0.08568099072521164,0.015305398541793951,0.18231591982660242
